Job Id,individual_skill
12396916019487393526,Oracle
12396916019487393526,MySQL
12396916019487393526,SQL
8234949841296116706,Selenium
8234949841296116706,Bug Tracking
8234949841296116706,Test Cases
16407368773691395693,React Native
16407368773691395693,iOS
16407368773691395693,Swift
11745691135528681735,Troubleshooting
11745691135528681735,Customer Support
11745691135528681735,Linux
980293384880344754,Helpdesk
980293384880344754,Windows
980293384880344754,Linux
16601557271265560670,Android
16601557271265560670,React Native
16601557271265560670,Swift
15526360116181421042,Flutter
15526360116181421042,iOS
15526360116181421042,React Native
11469024493023807508,Switching
11469024493023807508,Routing
11469024493023807508,Cisco
16526069057388299834,Testing
16526069057388299834,System Design
16526069057388299834,SDLC
17310895216327017960,Swift
17310895216327017960,iOS
17310895216327017960,Flutter
1142789793633093006,PyTorch
1142789793633093006,Model Training
1142789793633093006,NLP
17370719281265329365,SDLC
17370719281265329365,System Design
17370719281265329365,Requirements Gathering
2858573061749690008,SIEM
2858573061749690008,Penetration Testing
2858573061749690008,Encryption
3287640106003352178,Python
3287640106003352178,TensorFlow
3287640106003352178,Model Training
16195574800680832877,Django
16195574800680832877,Node.js
16195574800680832877,Python
5659482096827319851,Python
5659482096827319851,NLP
5659482096827319851,TensorFlow
17957682672339734516,System Design
17957682672339734516,Testing
17957682672339734516,Business Analysis
3624306476106074753,NLP
3624306476106074753,Deep Learning
3624306476106074753,Research
8591836571657915844,Jenkins
8591836571657915844,AWS
8591836571657915844,Docker
3102637754726894087,Testing
3102637754726894087,Requirements Gathering
3102637754726894087,System Design
5703532896968392948,Troubleshooting
5703532896968392948,Linux
5703532896968392948,Windows
2066848150029550760,Bug Tracking
2066848150029550760,Test Cases
2066848150029550760,Manual Testing
9258609956558818834,Spark
9258609956558818834,SQL
9258609956558818834,Python
7975805215543673829,Oracle
7975805215543673829,Backup/Recovery
7975805215543673829,SQL
9844507054966588728,Docker
9844507054966588728,CI/CD
9844507054966588728,Jenkins
11199158885350916186,PyTorch
11199158885350916186,NLP
11199158885350916186,Python
9323857552486385744,Helpdesk
9323857552486385744,Linux
9323857552486385744,Windows
17751758690662891625,System Design
17751758690662891625,Business Analysis
17751758690662891625,Testing
14187852046970014235,Backup/Recovery
14187852046970014235,Oracle
14187852046970014235,MySQL
2773652593169485644,Customer Support
2773652593169485644,Helpdesk
2773652593169485644,Linux
14133516378176440919,AWS
14133516378176440919,Infrastructure as Code
14133516378176440919,Security
529313940114983293,Test Cases
529313940114983293,Automation
529313940114983293,Manual Testing
4043673628313470092,Switching
4043673628313470092,Monitoring
4043673628313470092,Routing
17286556347494649357,SQL
17286556347494649357,MySQL
17286556347494649357,Backup/Recovery
12836963205670587258,Python
12836963205670587258,Java
12836963205670587258,REST APIs
15394488469146454458,iOS
15394488469146454458,React Native
15394488469146454458,Swift
10625598946135590735,Performance Tuning
10625598946135590735,SQL
10625598946135590735,Backup/Recovery
15016017618283220418,Firewalls
15016017618283220418,SIEM
15016017618283220418,Network Security
242925120566872390,MongoDB
242925120566872390,Node.js
242925120566872390,JavaScript
14973538890668723016,Customer Support
14973538890668723016,Helpdesk
14973538890668723016,Windows
10707972255597415440,Android
10707972255597415440,Swift
10707972255597415440,iOS
11770087973951588955,Data Warehousing
11770087973951588955,SQL
11770087973951588955,ETL
16815850283326063458,Research
16815850283326063458,Deep Learning
16815850283326063458,Python
10187230355732316514,Swift
10187230355732316514,React Native
10187230355732316514,Android
1794936411413956339,NLP
1794936411413956339,Research
1794936411413956339,Python
998847591189531388,Monitoring
998847591189531388,Switching
998847591189531388,Cisco
13376573298421419954,SDLC
13376573298421419954,Requirements Gathering
13376573298421419954,Testing
3906842978006552333,Swift
3906842978006552333,iOS
3906842978006552333,Flutter
1841845577990359431,AWS
1841845577990359431,Kubernetes
1841845577990359431,CI/CD
11631294292647363829,Test Cases
11631294292647363829,Manual Testing
11631294292647363829,Selenium
10636771808900894001,Java
10636771808900894001,Django
10636771808900894001,REST APIs
5233943688540343696,React Native
5233943688540343696,iOS
5233943688540343696,Flutter
10547592829747479620,Linux
10547592829747479620,Helpdesk
10547592829747479620,Customer Support
13897853999058078124,Cisco
13897853999058078124,Routing
13897853999058078124,Firewall Configuration
10667473072089091102,Infrastructure as Code
10667473072089091102,GCP
10667473072089091102,Security
13354854342991038120,Kubernetes
13354854342991038120,Jenkins
13354854342991038120,CI/CD
15246582264365336822,ETL
15246582264365336822,Python
15246582264365336822,Data Warehousing
16967293945422759398,Java
16967293945422759398,REST APIs
16967293945422759398,Python
1326226232180032704,Express
1326226232180032704,React
1326226232180032704,MongoDB
14984944097988003349,CSS
14984944097988003349,JavaScript
14984944097988003349,HTML
1016945525917699620,Python
1016945525917699620,REST APIs
1016945525917699620,Django
1898988763639990951,Selenium
1898988763639990951,Test Cases
1898988763639990951,Manual Testing
15150617037907968790,SQL
15150617037907968790,ETL
15150617037907968790,Data Warehousing
8439434107032650329,NLP
8439434107032650329,TensorFlow
8439434107032650329,Model Training
5209217710635108924,React
5209217710635108924,JavaScript
5209217710635108924,Node.js
313213524951908819,Cisco
313213524951908819,Switching
313213524951908819,Firewall Configuration
16137474982958155867,React
16137474982958155867,Express
16137474982958155867,JavaScript
6986003225841779115,Docker
6986003225841779115,Jenkins
6986003225841779115,AWS
12883830308792323199,Flutter
12883830308792323199,Android
12883830308792323199,iOS
14619432170513975518,Azure
14619432170513975518,Infrastructure as Code
14619432170513975518,Security
13004354757779013650,Swift
13004354757779013650,iOS
13004354757779013650,Android
7026053562167346935,Penetration Testing
7026053562167346935,Encryption
7026053562167346935,SIEM
14010276837147233649,Troubleshooting
14010276837147233649,Helpdesk
14010276837147233649,Customer Support
9090642614862433256,React
9090642614862433256,JavaScript
9090642614862433256,HTML
8215086553061999309,NLP
8215086553061999309,TensorFlow
8215086553061999309,Python
895633633649575440,Python
895633633649575440,Django
895633633649575440,Java
12709499755408673077,Node.js
12709499755408673077,REST APIs
12709499755408673077,Python
16091726901861368593,Flutter
16091726901861368593,Android
16091726901861368593,iOS
6215089674305556253,Firewall Configuration
6215089674305556253,Routing
6215089674305556253,Cisco
15124502325467562975,Django
15124502325467562975,Python
15124502325467562975,Node.js
4276002600890091996,Switching
4276002600890091996,Firewall Configuration
4276002600890091996,Routing
13130084024636229637,Manual Testing
13130084024636229637,Selenium
13130084024636229637,Test Cases
8809473680441167291,Business Analysis
8809473680441167291,SDLC
8809473680441167291,Testing
15183365558593865344,Python
15183365558593865344,REST APIs
15183365558593865344,Java
1981343521043988819,Troubleshooting
1981343521043988819,Helpdesk
1981343521043988819,Customer Support
11836356738341357953,Kubernetes
11836356738341357953,Docker
11836356738341357953,CI/CD
9421085928205796466,REST APIs
9421085928205796466,Python
9421085928205796466,Java
9288770151659883541,Android
9288770151659883541,React Native
9288770151659883541,iOS
17055697988799778392,React Native
17055697988799778392,iOS
17055697988799778392,Android
1043888417281753252,PyTorch
1043888417281753252,Model Training
1043888417281753252,TensorFlow
15678034660740710797,Node.js
15678034660740710797,React
15678034660740710797,Express
12101520077724536320,Node.js
12101520077724536320,Express
12101520077724536320,MongoDB
6084214167672278704,MongoDB
6084214167672278704,JavaScript
6084214167672278704,React
14375201315607756877,Automation
14375201315607756877,Bug Tracking
14375201315607756877,Selenium
10705910747097942794,React Native
10705910747097942794,iOS
10705910747097942794,Flutter
5108224279206184388,Penetration Testing
5108224279206184388,Firewalls
5108224279206184388,Encryption
15209259898329515003,Performance Tuning
15209259898329515003,SQL
15209259898329515003,Backup/Recovery
3418451338153642840,NLP
3418451338153642840,PyTorch
3418451338153642840,TensorFlow
2440513603406218645,JavaScript
2440513603406218645,React
2440513603406218645,CSS
3469853025477610524,Java
3469853025477610524,Django
3469853025477610524,Node.js
1441790458162595639,Spark
1441790458162595639,ETL
1441790458162595639,Python
11782672314311788276,Backup/Recovery
11782672314311788276,MySQL
11782672314311788276,Oracle
18228760819728334912,System Design
18228760819728334912,Requirements Gathering
18228760819728334912,SDLC
4517817074526801862,Python
4517817074526801862,Node.js
4517817074526801862,REST APIs
13651453294037451525,GCP
13651453294037451525,Azure
13651453294037451525,AWS
6282008738706246886,Manual Testing
6282008738706246886,Selenium
6282008738706246886,Test Cases
15261270386280778504,Flutter
15261270386280778504,Android
15261270386280778504,iOS
16987238876535866126,Test Cases
16987238876535866126,Automation
16987238876535866126,Selenium
6253201374710153647,Testing
6253201374710153647,System Design
6253201374710153647,SDLC
2707621887790629061,Windows
2707621887790629061,Linux
2707621887790629061,Helpdesk
15691900276572309814,Firewalls
15691900276572309814,Network Security
15691900276572309814,SIEM
17516180953716376031,Firewalls
17516180953716376031,SIEM
17516180953716376031,Encryption
17123917815315513428,Docker
17123917815315513428,Kubernetes
17123917815315513428,AWS
17532209137572007014,React
17532209137572007014,HTML
17532209137572007014,CSS
15432847392606406439,SQL
15432847392606406439,Performance Tuning
15432847392606406439,Oracle
6106977095541016131,React Native
6106977095541016131,Flutter
6106977095541016131,iOS
11891165026353497679,Security
11891165026353497679,Azure
11891165026353497679,AWS
13290099631840710338,Routing
13290099631840710338,Monitoring
13290099631840710338,Cisco
4512609956541252322,Swift
4512609956541252322,Flutter
4512609956541252322,Android
13145118729915878025,Network Security
13145118729915878025,SIEM
13145118729915878025,Penetration Testing
13981067823234436081,Android
13981067823234436081,React Native
13981067823234436081,Swift
10539425732824419727,Firewall Configuration
10539425732824419727,Switching
10539425732824419727,Routing
6654898977312490190,Performance Tuning
6654898977312490190,MySQL
6654898977312490190,Oracle
9164903467764762068,Troubleshooting
9164903467764762068,Helpdesk
9164903467764762068,Windows
9374651586999238783,HTML
9374651586999238783,React
9374651586999238783,JavaScript
7026670816250382004,AWS
7026670816250382004,Kubernetes
7026670816250382004,CI/CD
12580016068719495984,TensorFlow
12580016068719495984,Python
12580016068719495984,Model Training
5333158460197129627,NLP
5333158460197129627,TensorFlow
5333158460197129627,Research
17452674451422005081,Deep Learning
17452674451422005081,TensorFlow
17452674451422005081,NLP
474039116884167362,AWS
474039116884167362,Docker
474039116884167362,Kubernetes
12292606920993948421,Python
12292606920993948421,NLP
12292606920993948421,Research
4101077588921565542,Android
4101077588921565542,Flutter
4101077588921565542,React Native
9481702167189602548,SQL
9481702167189602548,Data Warehousing
9481702167189602548,Python
5095264226947977022,Manual Testing
5095264226947977022,Test Cases
5095264226947977022,Selenium
5719556841721253485,Node.js
5719556841721253485,MongoDB
5719556841721253485,React
5902199778626062324,Deep Learning
5902199778626062324,NLP
5902199778626062324,TensorFlow
5682573707026843719,Manual Testing
5682573707026843719,Test Cases
5682573707026843719,Bug Tracking
3655275315894568539,MongoDB
3655275315894568539,Node.js
3655275315894568539,Express
14066027128816288928,Docker
14066027128816288928,AWS
14066027128816288928,Kubernetes
18050911843705373706,GCP
18050911843705373706,Security
18050911843705373706,Infrastructure as Code
2994510720653477688,Security
2994510720653477688,AWS
2994510720653477688,Infrastructure as Code
3965131094860056253,Swift
3965131094860056253,React Native
3965131094860056253,iOS
17538040175482848555,Penetration Testing
17538040175482848555,SIEM
17538040175482848555,Encryption
5814177935436498423,Encryption
5814177935436498423,Network Security
5814177935436498423,Firewalls
11495737474417051693,React
11495737474417051693,MongoDB
11495737474417051693,Express
